"clean_data.pseudoX","y","z","rho"
23.652,15.49,189.96,34.382
26.65,21.55,194.275,231.712
28.56,25.66,196.533,489.951
29.278,27.108,196.198,260.284
24.79,27.098,196.552,533.723
25.42,28.252,195.603,359.096
24.645,22.225,191.132,559.042
23.96,16.255,192.124,45.829
25.785,19.893,194.812,1228.772
27,22.46,196.719,411.001
27.898,24.418,197.146,609.482
28.303,25.258,196.879,623.467
29.318,27.35,194.98,609.521
28.8,21.472,193.441,343.607
30.345,24.695,196.015,513.474
30.962,25.992,196.456,777.138
31.368,26.832,196.522,604.688
31.663,27.425,196.513,1174.924
31.952,28.008,196.271,125.534
32.25,28.607,195.871,243.484
32.565,29.237,195.359,89.667
32.775,29.698,195.101,97.904
32.983,30.163,194.544,92.495
24.998,31.65,196.308,89.539
25.295,32.252,195.897,175.116
25.618,32.87,195.384,44.242
25.835,33.312,195.135,74.041
26.03,33.755,194.576,62.464
22.907,22.97,189.379,168.16
22.328,17.218,188.635,7.932
25.957,24.6,193.642,351.867
27.762,28.372,194.932,324.144
28.777,30.42,194.252,158.258
24.89,27.328,196.622,811.092
25.615,28.71,195.775,474.664
24.515,21.985,190.624,562.474
24.053,16.442,191.803,37.76
26.215,20.747,194.818,728.306
27.092,22.672,196.31,224.1
27.99,24.63,196.976,345.387
28.8,26.267,196.478,179.418
29.608,27.895,195.054,161.627
18.332,4.602,188.932,383.236
15.583,-5.543,194.115,440.671
15.922,-4.865,193.984,686.689
16.233,-4.192,193.616,510.467
16.433,-3.755,193.391,658.573
16.87,-2.867,192.934,638.929
17.535,-1.54,192.251,540.227
18.505,0.412,191.544,529.641
19.808,3.007,190.657,299.386
27.238,31.73,194.792,32.085
27.752,32.775,194.532,75.05
25.968,24.632,191.171,167.754
24.935,18,188.686,11.091
26.963,22.085,191.907,33.153
28.715,25.76,194.566,435.023
29.62,27.712,195.371,497.844
30.218,28.905,195.251,115.091
30.81,30.098,194.761,1271.675
31.225,30.968,194.351,117.673
26.343,16.212,196.987,3.284
26.745,17.015,197.811,768.826
27.135,17.863,198.424,624.347
27.52,18.738,198.469,870.013
27.717,19.198,198.219,491.631
27.912,19.64,197.977,403.784
28.53,20.915,196.867,422.285
29.863,23.648,194.142,321.6
23.602,20.072,191.245,572.115
24.763,22.35,190.35,296.749
23.69,15.635,185.397,240.661
22.657,9.002,190.723,176.415
23.84,11.395,190.5,89.362
24.385,12.49,190.507,8.209
25.53,14.82,191.951,192.966
26.83,17.6,192.149,465.764
28.358,20.775,191.019,289.042
22.582,22.863,197.477,279.116
24.11,25.805,195.193,181.551
22.295,17.468,191.661,78.713
23.762,15.885,195.308,9.072
24.612,17.575,196.591,165.373
25.312,19.03,197.53,705.036
25.795,20.128,197.597,544.337
26.71,22.05,196.247,202.542
27.932,24.538,194.311,78.279
20.26,3.973,193.728,395.88
20.59,4.635,194.134,256.18
20.815,5.082,194.401,232.511
21.245,5.93,194.896,384
21.66,6.778,195.009,431.873
21.87,7.22,194.857,670.71
22.085,7.665,194.61,640.363
22.525,8.543,194.174,978.338
22.96,9.415,193.821,30.324
24.273,12.213,192.954,7.314
24.542,26.668,194.984,2190.056
25.235,28.143,193.64,700.065
22.537,18.202,189.825,384.909
21.852,12.233,191.786,32.356
24.902,18.298,195.629,147.224
25.708,19.97,196.861,720.211
26.402,21.503,197.594,1230.639
27.317,23.425,196.556,1365.265
28.218,25.258,194.801,448.171
17.52,-1.525,193.692,601.723
17.72,-1.087,193.948,324.311
18.157,-0.2,194.228,382.352
18.598,0.693,194.015,292.756
18.822,1.128,193.792,359.877
19.048,1.562,193.57,371.675
19.273,2.01,193.337,499.202
20.023,3.522,192.84,728.218
21.087,5.688,192.112,622.28
22.307,8.095,194.408,1084.092
22.722,8.942,195.223,698.956
23.362,10.282,195.809,837.592
24.023,11.58,195.51,109.783
24.245,12.008,195.431,11.339
24.95,13.442,195.287,2.474
26.76,17.237,192.67,6.964
24.055,25.422,197.005,1296.481
24.998,27.258,195.23,933.712
25.808,28.918,193.589,335.39
22.902,18.575,189.477,372.588
22.44,13.032,191.793,2.979
25.875,19.972,196.645,191.425
26.655,21.678,197.383,146.596
26.965,22.335,197.346,136.993
27.78,24.002,196.438,54.797
22.415,26.84,198.781,1317.638
22.75,27.475,198.363,1559.694
23.095,28.057,197.686,1842.069
23.32,28.44,197.239,1531.031
23.935,29.657,196.058,580
24.535,30.918,194.973,430.699
21.515,20.36,190.947,399.026
22.022,16.958,192.536,441.669
26.172,25.395,196.644,438.418
27.188,27.442,195.357,954.992
26.087,15.82,196.117,5.068
26.938,17.475,197.639,645.779
27.52,18.738,198.71,738.411
27.81,19.42,198.675,138.563
28.105,20.1,198.304,555.697
28.317,20.535,198.06,521.454
28.635,21.175,197.545,832.232
29.852,23.693,194.944,1060.351
26.947,31.25,195.135,650.002
27.33,32.068,194.626,183.786
27.848,33.127,193.973,253.509
25.602,19.45,189.515,16.549
27.593,23.518,192.831,190.882
29.115,26.725,194.893,540.677
30.127,28.852,195.014,395.649
30.63,29.817,194.629,188.394
31.038,30.638,194.516,268.696
25.598,32.91,195.454,32.343
25.895,33.513,195.507,98.687
26.218,34.13,195.444,81.285
23.508,24.23,188.954,244.932
22.598,17.835,187.109,5.689
25.933,24.537,191.874,166.399
27.258,27.315,194.029,621.436
28.172,29.237,194.335,1005.666
29.398,31.745,194.066,270.881
27.498,18.908,188.202,7.14
29.608,23.183,191.746,162.085
31.25,26.6,194.274,403.601
31.968,28.135,194.844,426.22
32.368,28.943,194.834,210.003
32.755,29.725,194.806,59.521
32.963,30.098,194.774,92.009
33.278,30.727,194.966,327.882
33.578,31.415,195.055,152.956
23.615,20.227,190.94,459.322
25.04,22.943,189.029,170.392
23.23,14.762,184.579,255.079
22.09,7.915,190.188,234.707
23.508,10.76,189.984,107.584
24.263,12.297,190.077,17.387
25.125,13.968,190.644,51.696
26.002,15.892,191.598,370.002
27.808,19.718,191.654,300.803
18.177,-0.212,193.489,496.344
18.382,0.235,193.76,288.495
18.718,0.9,194.158,400.404
19.055,1.568,194.304,308.273
19.385,2.23,194.208,557.478
19.73,2.885,193.866,222.845
19.952,3.325,193.679,423.691
20.368,4.173,193.55,533.839
21.745,6.935,192.801,573.25
23.707,11.028,191.165,13.756
23.438,24.517,196.822,472.601
24.43,26.392,195.044,57.447
22.068,17.073,192.479,67.68
25.025,18.455,196.936,135.81
25.708,19.938,197.795,950.11
26.19,21.035,197.776,596.888
27.005,22.72,196.545,501.838
28.23,25.227,194.565,261.352
19.385,2.228,193.515,366.678
19.722,2.895,193.914,219.252
20.052,3.557,194.319,315.411
20.398,4.213,194.466,303.35
20.71,4.855,194.506,700.707
21.02,5.482,194.406,355.82
21.242,5.908,194.359,579.128
21.668,6.803,193.956,907.813
22.733,8.938,193.271,243.333
24.982,13.535,190.639,16.361
23.845,24.962,196.673,1323.979
25.012,27.235,194.708,365.974
25.705,28.71,193.265,278.639
22.812,18.355,189.601,308.521
22.128,12.385,191.776,5.23
25.148,18.468,196.025,394.429
26.053,20.378,197.43,396.049
26.437,21.255,197.312,186.364
26.95,22.338,197.105,139.188
24.727,27.148,196.294,351.365
26.06,29.79,193.827,1366.792
23.837,20.76,190.546,569.045
23.375,15.217,192.179,46.786
26.523,21.672,196.691,670.683
27.322,23.41,197.356,1087.201
29.142,27.168,194.917,296.98
25.59,32.91,195.408,36.692
25.792,33.285,195.386,38.934
26.218,34.13,195.444,81.16
26.623,35.015,194.837,55.827
23.745,24.65,189.386,222.942
22.938,18.47,187.406,6.474
25.84,24.335,191.545,75.226
27.275,27.343,193.727,600.257
29.488,31.95,193.886,327.051
28.345,20.538,194.848,189.754
29.34,22.672,196.681,1299.648
29.938,23.985,197.584,1209.613
30.15,24.43,197.773,1613.924
30.352,24.855,197.854,2759.315
30.76,25.652,197.652,1328.979
31.16,26.46,196.98,724.996
31.35,26.855,196.514,213.554
31.558,27.227,196.056,210.259
31.972,28.098,195.414,330.708
26.615,30.643,195.716,1186.816
27.332,32.087,194.986,241.782
27.85,33.147,194.016,158.507
25.952,24.79,190.472,120.925
25.268,18.82,190.039,23.552
27.477,23.332,193.596,391.327
29.605,27.815,195.759,477.879
30.317,29.19,195.285,178.358
30.712,29.995,194.886,156.47
16.433,-3.755,193.391,656.737
16.89,-2.86,193.891,438.224
17.3,-1.965,194.163,447.875
17.72,-1.087,193.948,324.986
17.952,-0.648,193.712,447.291
18.173,-0.195,193.478,600.261
18.623,0.688,193.022,546.273
19.278,1.97,192.58,796.051
20.238,3.917,191.892,763.154
22.913,9.41,188.857,3.058
19.83,22.35,198.479,781.452
20.21,22.963,198.227,901.7
20.468,23.405,197.973,731.031
20.725,23.848,197.718,369.608
21.48,25.303,196.28,447.266
22.64,27.58,194.098,160.587
20.278,18.26,191.001,147.425
20.398,13.955,193.187,264.809
23.995,21.363,196.463,285.213
25.1,23.712,195.246,663.854
23.88,20.67,191.114,506.202
25.298,23.39,189.506,108.673
23.578,15.41,184.689,279.22
22.217,8.13,190.21,317.342
23.737,11.19,190.364,148.852
24.727,13.142,190.404,6.459
25.66,15.005,191.066,86.032
26.46,16.747,191.935,401.063
27.66,19.292,191.468,484.43
24.405,26.517,196.389,209.974
25.763,29.135,193.82,1122.068
23.84,20.78,190.831,504.436
23.155,14.81,192.29,44.099
25.318,19.115,195.273,87.408
26.32,21.248,196.854,772.184
27.113,23.01,197.439,989.313
27.928,24.678,196.561,2118.309
28.73,26.28,194.998,323.557
19.048,1.575,193.559,381.22
19.28,2.015,193.821,237.142
19.62,2.675,194.219,587.078
19.95,3.337,194.385,248.732
20.278,4.005,194.336,528.345
20.59,4.648,194.134,245.419
20.798,5.055,194.1,510.365
21.235,5.925,193.806,688.171
22.405,8.28,193.091,553.339
24.76,13.108,190.333,13.916
28.947,21.795,195.159,836.472
29.825,23.72,196.789,1198.755
30.233,24.607,197.219,1311.451
30.55,25.247,197.419,2628.437
30.858,25.857,197.416,1246.565
31.16,26.46,197.193,1153.475
31.45,27.042,196.754,517.872
31.755,27.62,196.06,97.045
31.96,28.03,195.676,195.44
32.16,28.477,195.391,228.188
21.452,6.35,194.207,808.311
21.87,7.22,194.857,665.162
22.077,7.628,195.28,753.145
22.515,8.498,195.712,848.968
22.94,9.392,195.552,1149.458
23.147,9.838,195.309,853.193
23.372,10.262,195.124,506.245
23.718,10.9,194.977,53.639
24.623,12.81,194.655,2.731
26.625,17.002,192.002,17.229
22.64,22.845,195.981,136.199
24.057,25.565,193.657,104.593
22.13,17.09,191.491,49.4
23.26,14.845,195.073,2.406
25.012,18.428,197.001,435.592
25.708,19.97,196.473,85.096
27.017,22.698,194.384,94.955
23.828,25.255,193.992,812.318
21.775,16.497,190.092,179.87
20.102,8.575,190.866,4.128
24,16.418,195.608,7.361
24.512,17.455,196.406,122.899
24.915,18.275,196.794,429.117
25.918,20.427,195.943,194.145
27.23,23.15,193.955,484.985
20.837,23.975,198.783,373.497
21.205,24.64,198.406,877.264
21.413,25.113,198.085,1187.608
21.63,25.565,197.662,1149.689
22.475,27.15,195.926,851.317
23.418,28.975,194.167,538.241
21.195,19.945,191.72,355.816
21.408,15.863,193.771,683.432
24.258,21.713,197.038,773.274
24.317,21.498,190.63,403.096
22.355,12.99,183.805,413.036
21.212,6.152,190.811,432.409
23.62,10.972,190.243,126.292
24.492,12.715,190.08,8.657
25.042,13.765,190.346,8.999
25.532,14.787,191.187,77.039
26.535,16.955,191.883,420.404
27.938,19.905,191.222,319.025
27.42,18.572,197.563,141.583
27.718,19.197,198.219,493.265
27.905,19.615,198.633,801.696
28.292,20.517,198.961,674.446
28.702,21.413,198.724,559.408
28.915,21.858,198.42,717.357
29.118,22.283,198.029,1515.135
29.328,22.693,197.579,1726.469
30.025,24.1,196.054,1167.921
25.723,28.79,196.498,1347.369
26.222,29.792,195.62,197.783
23.86,20.472,191.53,329.463
23.155,14.505,190.028,616.088
27.285,22.948,196.113,871.625
28.183,24.92,197.261,1102.023
28.702,25.975,197.067,1786.986
29.415,27.35,195.852,1562.823
30.12,28.802,194.84,416.145
18.488,9.715,187.697,51.371
17.137,2.292,190.239,399.869
15.21,-6.183,193.747,353.353
15.55,-5.505,193.368,691.387
15.755,-5.058,193.125,783.194
16.395,-3.728,192.44,605.902
17.162,-2.178,191.648,340.425
18.028,-0.453,191.053,377.527
19.107,1.715,190.244,260.966
20.677,4.835,193.97,517.187
21.023,5.49,194.368,504.255
21.245,5.93,194.674,306.859
21.66,6.778,195.245,600.324
22.078,7.627,195.28,753.149
22.292,8.072,195.033,891.248
22.508,8.525,194.783,2087.427
22.838,9.18,194.471,812.501
23.775,11.055,194.135,29.88
18.172,-0.195,193.478,599.804
18.378,0.252,193.749,420.928
18.598,0.693,194.015,292.879
19.055,1.567,194.304,308.174
19.5,2.455,194.1,177.357
19.725,2.902,193.867,284.049
19.948,3.343,193.681,493.181
20.578,4.635,193.304,598.803
21.85,7.188,192.568,474.215
24.405,12.463,189.525,3.407
20.875,19.535,195.549,484.157
22.765,23.042,193.039,120.757
21.485,15.848,189.895,94.789
20.035,8.365,192.222,511.803
21.337,10.983,194.028,973.888
22.195,12.71,195.108,1777.819
23.05,14.44,195.432,31.185
23.57,15.475,195.555,30.214
24.678,17.838,195.228,38.438
25.778,20.21,193.86,420.886
27.705,19.25,195.434,240.939
28.932,21.808,197.643,1035.164
29.32,22.71,198.211,803.785
29.947,24.015,198.47,1836.501
30.255,24.625,198.023,420.239
30.558,25.227,197.349,2215.829
30.755,25.62,196.914,1078.399
30.945,26.015,196.447,288.177
31.242,26.615,195.833,376.57
25.495,32.682,195.785,214.3
25.792,33.285,195.632,61.933
26.105,33.955,195.456,190.188
26.415,34.612,194.773,55.329
23.77,24.693,189.567,188.859
22.227,16.995,186.939,5.287
25.185,23.07,191.334,142.404
27.355,27.595,194.562,439.807
29.183,31.343,194.199,223.329
18.875,20.54,197.312,732.385
19.072,20.942,197.293,503.263
19.452,21.555,197.038,239.36
20.427,23.215,195.679,208.437
21.845,25.935,193.241,171.844
19.685,17.015,190.394,74.972
19.315,11.688,192.352,63.01
22.505,18.208,195.491,142.819
24.398,22.18,193.949,265.114
22.2,22.06,196.422,705.671
23.892,25.165,193.985,398.358
21.958,16.625,189.908,119.185
22.447,13.102,193.744,4.809
23.837,15.9,195.807,93.874
24.672,17.56,196.716,10.966
25.462,19.282,196.757,143.467
27.5,23.557,193.636,717.892
26.438,16.39,197.651,161.887
26.745,17.015,198.052,326.656
27.03,17.652,198.202,46.416
27.318,18.308,198.029,685.58
27.515,18.768,197.779,351.57
27.71,19.21,197.537,278.312
28.125,20.07,196.902,268.003
28.935,21.708,195.247,391.457
27.213,31.747,194.89,56.679
24.648,22.053,190.627,148.914
23.727,15.64,187.997,159.024
26.63,21.505,192.226,5.367
28.08,24.515,194.559,557.551
28.88,26.253,195.482,411.129
29.792,28.142,195.715,161.342
30.697,29.922,194.752,110.856
22.158,26.398,198.256,1133.747
22.395,26.782,197.803,1182.957
22.62,27.163,197.35,892.15
23.228,28.363,196.067,542.971
23.945,29.808,194.761,480.316
21.04,19.465,191.107,391.913
21.065,14.965,192.577,39.024
25.118,23.202,196.617,409.934
28.422,20.74,197.451,639.66
28.905,21.838,198.333,656.128
29.215,22.495,198.694,505.639
29.525,23.16,198.76,1106.962
30.14,24.41,197.665,2408.087
30.338,24.798,197.23,2131.511
30.535,25.19,196.795,977.668
31.248,26.68,195.259,329.916
28.787,21.488,193.43,134.893
30.227,24.48,195.878,264.268
30.945,26.015,196.447,287.567
31.35,26.855,196.514,211.72
31.548,27.242,196.514,175.824
31.952,28.008,196.271,125.488
32.347,28.812,195.648,49.341
32.548,29.26,195.363,61.499
32.758,29.72,195.105,58.371
32.965,30.185,194.548,52.601
22.86,27.698,198.487,1461.892
23.548,28.845,197.352,1524.12
23.75,29.245,196.913,1168.627
24.038,29.835,196.247,204.516
24.553,30.88,195.38,339.725
21.743,20.765,190.849,467.863
22.055,16.92,192.128,300.553
25.898,24.747,196.795,72.56
27.425,27.922,195.262,763.894
21.458,6.352,194.112,652.28
21.875,7.222,194.762,482.787
22.188,7.85,195.4,335.941
22.515,8.498,195.712,848.411
23.152,9.84,195.219,596.324
23.378,10.265,195.034,427.59
23.722,10.902,194.887,49.916
24.627,12.812,194.565,2.427
26.52,16.785,192.04,14.532
24.593,30.875,196.758,452.363
24.88,31.465,196.312,62.539
25.177,32.067,195.694,43.808
25.387,32.51,195.399,73.577
25.605,32.952,195.15,107.372
25.8,33.395,194.591,80.43
24.44,26.115,191.723,228.022
25.067,22.942,192.913,461.441
27.555,28.062,195.477,706.51
28.675,30.35,194.265,177.333
24.142,11.793,195.31,11.246
24.46,12.46,195.681,6.416
24.685,12.885,195.977,74.878
25.118,13.725,196.544,24.696
25.742,14.955,196.633,3.183
22.18,22.02,195.64,9.793
23.977,25.352,193.024,19.565
21.455,15.828,190.812,5.993
15.582,-5.543,193.861,395.87
16.04,-4.648,194.105,489.667
16.477,-3.755,193.864,447.112
16.677,-3.317,193.639,621.565
16.882,-2.87,193.418,615.615
17.102,-2.43,193.192,721.6
17.665,-1.328,192.621,625.737
18.75,0.85,191.792,618.183
20.14,3.648,190.895,333.213
16.632,-3.285,193.174,533.18
17.418,-1.75,194.048,639.497
17.72,-1.087,194.195,369.221
18.055,-0.422,194.093,657.007
18.393,0.245,193.744,340.603
18.618,0.68,193.521,396.885
18.842,1.115,193.299,399.91
19.587,2.632,192.814,654.717
20.977,5.43,191.917,506.338
23.742,11.168,188.62,5.812
26.045,29.372,196.183,826.16
26.542,30.405,195.49,181.783
24.062,20.868,191.048,309.118
23.348,14.915,189.58,7.666
26.368,20.997,193.885,73.888
27.692,23.775,196.07,769.45
28.492,25.512,196.872,1276.756
29.113,26.755,196.642,316.298
29.72,27.935,195.635,643.574
30.432,29.425,194.338,352.443
20.275,3.958,193.777,436.941
20.605,4.62,194.182,245.575
20.932,5.287,194.626,546.612
21.245,5.93,194.896,380.647
21.557,6.558,195.068,1271.756
21.885,7.205,194.898,741.976
22.1,7.65,194.651,809.84
22.54,8.528,194.215,1294.11
23.582,10.633,193.753,18.896
25.807,15.252,191.022,18.85
20.657,19.143,195.046,33.067
22.442,22.44,192.791,12.552
20.382,13.683,189.326,27.065
19.15,6.642,191.597,542.525
21.135,10.573,194.134,732.604
21.87,12.09,195.084,866.78
22.52,13.408,195.065,258.265
23.163,14.652,195.38,2.706
26.07,20.837,192.467,20.47
28.095,20.118,195.338,740.504
29.22,22.46,197.425,1495.141
29.515,23.14,197.795,1231.08
29.727,23.575,198.035,1376.901
30.045,24.215,198.234,625.197
30.352,24.855,198.093,1634.449
30.95,26.05,196.97,826.828
31.14,26.445,196.503,248.488
31.755,27.73,195.204,336.702
28.392,20.642,193.54,1027.474
29.822,23.65,195.995,549.671
30.527,25.192,196.763,1515.072
30.95,26.048,196.963,1807.015
31.548,27.242,196.741,470.461
31.852,27.82,196.257,130.005
32.15,28.42,195.643,81.845
32.35,28.868,195.358,114.223
32.668,29.552,194.673,111.824
26.082,15.778,196.245,11.828
26.933,17.433,197.767,391.983
27.135,17.863,198.207,862.187
27.52,18.738,198.71,737.223
27.905,19.615,198.633,800.898
28.1,20.058,198.391,783.328
28.312,20.492,198.147,713.847
28.735,21.348,197.393,1232.505
29.845,23.64,195.219,1191.853
24.63,26.697,196.795,827.178
25.26,27.852,195.526,157.826
23.54,19.873,193.034,224.967
25.295,18.887,195.794,102.965
26.425,21.222,197.604,731.27
27.023,22.535,198.06,998.099
27.535,23.618,197.699,764.281
28.137,24.85,196.584,1119.238
29.153,26.942,194.603,312.578
21.582,21.04,196.022,555.29
22.76,23.1,194.382,202.018
21.285,15.44,190.849,51.022
20.127,8.562,191.612,41.369
21.742,11.84,193.713,189.716
23.045,14.435,195.495,357.252
23.895,16.125,196.006,13.263
24.578,17.608,196.261,43.851
27.108,22.955,192.697,246.402
26.438,30.16,195.742,148.207
26.952,31.205,195.147,177.861
24.255,21.265,190.602,293.249
26.935,22.003,193.904,107.384
27.618,23.485,195.242,527.897
28.62,25.657,196.344,679.59
30.035,28.512,195.427,204.756
30.65,29.798,194.288,314.885
15.668,-5.287,193.489,621.522
16.04,-4.648,193.857,428.278
16.477,-3.755,194.12,495.878
16.89,-2.86,193.891,438.311
17.095,-2.413,193.67,535.669
17.315,-1.973,193.444,705.958
17.548,-1.532,193.208,690.417
18.215,-0.205,192.565,682.193
19.4,2.2,191.607,746.816
